pos1_x,pos1_y,pos2_x,pos2_y,pos3_x,pos3_y,pos4_x,pos4_y,pos5_x,pos5_y,pos6_x,pos6_y,thisN,thisTrialN,thisRepN,img_query,img_query_w,img_query_h,img_query_disp_w,img_query_disp_h,sam_1,sam_1_w,sam_1_h,sam_1_disp_w,sam_1_disp_h,sam_2,sam_2_w,sam_2_h,sam_2_disp_w,sam_2_disp_h,sam_3,sam_3_w,sam_3_h,sam_3_disp_w,sam_3_disp_h,sam_4,sam_4_w,sam_4_h,sam_4_disp_w,sam_4_disp_h,sam_5,sam_5_w,sam_5_h,sam_5_disp_w,sam_5_disp_h,img_targ,targ_w,targ_h,targ_disp_w,targ_disp_h,key_next_1.keys,key_next_1.rt,key_next_1.duration,position_loop.thisRepN,position_loop.thisTrialN,position_loop.thisN,position_loop.thisIndex,medTrial.thisRepN,medTrial.thisTrialN,medTrial.thisN,medTrial.thisIndex,thisRow.t,notes,key_next_1.started,medTrial.key_next_1.keys,medTrial.key_next_1.rt,medTrial.key_next_1.duration,participant,session,date,expName,expVersion,psychopyVersion,expStart,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,3,3,0,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.4889343319955515,None,0,1,1,2,0,3,3,4,16.99161162499513,,16.99161162499513,space,0.4889343319955515,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,4,4,0,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.8691428319871193,None,0,1,1,2,0,4,4,3,17.566437750007026,,17.566437750007026,space,0.8691428319871193,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,0,0,0,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.6885307490010746,None,0,2,2,4,0,0,0,3,18.512635999999475,,18.512635999999475,space,0.6885307490010746,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,1,1,0,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.6310822490049759,None,0,2,2,4,0,1,1,2,19.474715000003926,,19.474715000003926,space,0.6310822490049759,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,2,2,0,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,space,0.44171983300475404,None,0,2,2,4,0,2,2,1,20.361363584001083,,20.361363584001083,space,0.44171983300475404,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,3,3,0,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.5348273749987129,None,0,2,2,4,0,3,3,0,21.004070584007422,,21.004070584007422,space,0.5348273749987129,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,4,4,0,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.6583136659901356,None,0,2,2,4,0,4,4,4,21.68471600000339,,21.68471600000339,space,0.6583136659901356,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,0,0,0,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.7688055830076337,None,0,3,3,3,0,0,0,3,22.42431662499439,,22.42431662499439,space,0.7688055830076337,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,1,1,0,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.7519854989950545,None,0,3,3,3,0,1,1,4,23.32520270900568,,23.32520270900568,space,0.7519854989950545,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,2,2,0,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.6019086239975877,None,0,3,3,3,0,2,2,2,24.34785025000747,,24.34785025000747,space,0.6019086239975877,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,3,3,0,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.6404645829898072,None,0,3,3,3,0,3,3,0,25.154529999999795,,25.154529999999795,space,0.6404645829898072,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,4,4,0,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,space,0.8959500830096658,None,0,3,3,3,0,4,4,1,26.059165625003516,,26.059165625003516,space,0.8959500830096658,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.55,0.0,0.0,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,0,0,0,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.7257274579897057,None,0,4,4,1,0,0,0,0,27.15820645900385,,27.15820645900385,space,0.7257274579897057,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.55,0.0,0.0,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,1,1,0,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.49389008300204296,None,0,4,4,1,0,1,1,2,28.167255542008206,,28.167255542008206,space,0.49389008300204296,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.55,0.0,0.0,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,2,2,0,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.5659197069908259,None,0,4,4,1,0,2,2,4,28.811634666999453,,28.811634666999453,space,0.5659197069908259,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.55,0.0,0.0,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,3,3,0,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.7752476239984389,None,0,4,4,1,0,3,3,3,29.453657667007064,,29.453657667007064,space,0.7752476239984389,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.55,0.0,0.0,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,4,4,0,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,space,0.9521437490038807,None,0,4,4,1,0,4,4,1,30.471118000001297,,30.471118000001297,space,0.9521437490038807,None,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
0.55,-0.35,0.55,0.0,0.0,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,001,2025-06-27_09h49.49.626,pilot_study,,2025.1.1,2025-06-27 09h49.52.317853 -0400,
