img_query,img_query_w,img_query_h,img_query_disp_w,img_query_disp_h,sam_1,sam_1_w,sam_1_h,sam_1_disp_w,sam_1_disp_h,sam_2,sam_2_w,sam_2_h,sam_2_disp_w,sam_2_disp_h,sam_3,sam_3_w,sam_3_h,sam_3_disp_w,sam_3_disp_h,sam_4,sam_4_w,sam_4_h,sam_4_disp_w,sam_4_disp_h,sam_5,sam_5_w,sam_5_h,sam_5_disp_w,sam_5_disp_h,img_targ,targ_w,targ_h,targ_disp_w,targ_disp_h,thisN,thisTrialN,thisRepN,key_next_1.keys,key_next_1.rt,key_next_1.duration,medTrial.thisRepN,medTrial.thisTrialN,medTrial.thisN,medTrial.thisIndex,thisRow.t,notes,key_next_1.started,medTrial.key_next_1.keys,medTrial.key_next_1.rt,medTrial.key_next_1.duration,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-06-27_11h07.56.726,pilot_study,,2025.1.1,2025-06-27 11h07.59.664382 -0400,
resources/images/medium/med_Q2.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S2_1.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S2_2.jpg,350,233,0.35,0.233,resources/images/medium/med_S2_3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S2_4.jpg,350,234,0.35,0.234,resources/images/medium/med_S2_5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_T2.jpg,4032,2268,0.35,0.196875,0,0,0,space,2.095489915998769,None,0,0,0,1,1.4717821249942062,,1.4717821249942062,space,2.095489915998769,None,,001,2025-06-27_11h07.56.726,pilot_study,,2025.1.1,2025-06-27 11h07.59.664382 -0400,
resources/images/medium/med_Q5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S5_1.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S5_2.jpg,350,233,0.35,0.233,resources/images/medium/med_S5_3.jpg,3264,1840,0.35,0.197303922,resources/images/medium/med_S5_4.jpg,350,208,0.35,0.208,resources/images/medium/med_S5_5.jpg,350,233,0.35,0.233,resources/images/medium/med_T5.jpg,768,1024,0.2625,0.35,1,1,0,space,58.13796512399858,None,0,1,1,4,3.816609707995667,,3.816609707995667,space,58.13796512399858,None,,001,2025-06-27_11h07.56.726,pilot_study,,2025.1.1,2025-06-27 11h07.59.664382 -0400,
resources/images/medium/med_Q1.jpg,4032,3024,0.35,0.2625,resources/images/medium/med_S1_1.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S1_2.jpg,4032,3024,0.35,0.2625,resources/images/medium/med_S1_3.jpg,4160,2340,0.35,0.196875,resources/images/medium/med_S1_4.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S1_5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_T1.jpg,1024,768,0.35,0.2625,2,2,0,space,3.1841112909896765,None,0,2,2,0,62.39679429199896,,62.39679429199896,space,3.1841112909896765,None,,001,2025-06-27_11h07.56.726,pilot_study,,2025.1.1,2025-06-27 11h07.59.664382 -0400,
resources/images/medium/med_Q4.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S4_1.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S4_2.jpg,350,233,0.35,0.233,resources/images/medium/med_S4_3.jpg,350,197,0.35,0.197,resources/images/medium/med_S4_4.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S4_5.jpg,768,1024,0.2625,0.35,resources/images/medium/med_T4.jpg,768,1024,0.2625,0.35,3,3,0,space,80.14431070799765,None,0,3,3,3,65.69553637500212,,65.69553637500212,space,80.14431070799765,None,,001,2025-06-27_11h07.56.726,pilot_study,,2025.1.1,2025-06-27 11h07.59.664382 -0400,
resources/images/medium/med_Q3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S3_1.jpg,350,233,0.35,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S3_3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S3_4.jpg,350,341,0.35,0.341,resources/images/medium/med_S3_5.jpg,3264,1080,0.35,0.115808824,resources/images/medium/med_T3.jpg,1024,768,0.35,0.2625,4,4,0,space,3.9195201249967795,None,0,4,4,2,145.97447208300582,,145.97447208300582,space,3.9195201249967795,None,,001,2025-06-27_11h07.56.726,pilot_study,,2025.1.1,2025-06-27 11h07.59.664382 -0400,
resources/images/medium/med_Q1.jpg,4032,3024,0.35,0.2625,resources/images/medium/med_S1_1.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S1_2.jpg,4032,3024,0.35,0.2625,resources/images/medium/med_S1_3.jpg,4160,2340,0.35,0.196875,resources/images/medium/med_S1_4.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S1_5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_T1.jpg,1024,768,0.35,0.2625,5,0,1,space,0.44366429100045934,None,1,0,5,0,150.27345716700074,,150.27345716700074,space,0.44366429100045934,None,,001,2025-06-27_11h07.56.726,pilot_study,,2025.1.1,2025-06-27 11h07.59.664382 -0400,
resources/images/medium/med_Q2.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S2_1.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S2_2.jpg,350,233,0.35,0.233,resources/images/medium/med_S2_3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S2_4.jpg,350,234,0.35,0.234,resources/images/medium/med_S2_5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_T2.jpg,4032,2268,0.35,0.196875,6,1,1,space,0.3119143749936484,None,1,1,6,1,150.89489479199983,,150.89489479199983,space,0.3119143749936484,None,,001,2025-06-27_11h07.56.726,pilot_study,,2025.1.1,2025-06-27 11h07.59.664382 -0400,
resources/images/medium/med_Q3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S3_1.jpg,350,233,0.35,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S3_3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S3_4.jpg,350,341,0.35,0.341,resources/images/medium/med_S3_5.jpg,3264,1080,0.35,0.115808824,resources/images/medium/med_T3.jpg,1024,768,0.35,0.2625,7,2,1,space,0.3605531659995904,None,1,2,7,2,151.33504225000797,,151.33504225000797,space,0.3605531659995904,None,,001,2025-06-27_11h07.56.726,pilot_study,,2025.1.1,2025-06-27 11h07.59.664382 -0400,
resources/images/medium/med_Q5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S5_1.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S5_2.jpg,350,233,0.35,0.233,resources/images/medium/med_S5_3.jpg,3264,1840,0.35,0.197303922,resources/images/medium/med_S5_4.jpg,350,208,0.35,0.208,resources/images/medium/med_S5_5.jpg,350,233,0.35,0.233,resources/images/medium/med_T5.jpg,768,1024,0.2625,0.35,8,3,1,space,0.3502934580028523,None,1,3,8,4,151.8776307500084,,151.8776307500084,space,0.3502934580028523,None,,001,2025-06-27_11h07.56.726,pilot_study,,2025.1.1,2025-06-27 11h07.59.664382 -0400,
