pos1_x,pos1_y,pos2_x,pos2_y,pos3_x,pos3_y,pos4_x,pos4_y,pos5_x,pos5_y,pos6_x,pos6_y,thisN,thisTrialN,thisRepN,img_query,img_query_w,img_query_h,img_query_disp_w,img_query_disp_h,sam_1,sam_1_w,sam_1_h,sam_1_disp_w,sam_1_disp_h,sam_2,sam_2_w,sam_2_h,sam_2_disp_w,sam_2_disp_h,sam_3,sam_3_w,sam_3_h,sam_3_disp_w,sam_3_disp_h,sam_4,sam_4_w,sam_4_h,sam_4_disp_w,sam_4_disp_h,sam_5,sam_5_w,sam_5_h,sam_5_disp_w,sam_5_disp_h,img_targ,targ_w,targ_h,targ_disp_w,targ_disp_h,key_next_1.keys,key_next_1.rt,key_next_1.duration,position_loop.thisRepN,position_loop.thisTrialN,position_loop.thisN,position_loop.thisIndex,medTrial.thisRepN,medTrial.thisTrialN,medTrial.thisN,medTrial.thisIndex,thisRow.t,notes,key_next_1.started,medTrial.key_next_1.keys,medTrial.key_next_1.rt,medTrial.key_next_1.duration,participant,session,date,expName,expVersion,psychopyVersion,expStart,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,12,2,2,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.30328166599792894,None,0,0,0,2,2,2,12,0,41.070341750004445,,41.070341750004445,space,0.30328166599792894,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,13,3,2,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.32191708200844005,None,0,0,0,2,2,3,13,3,41.46028741700866,,41.46028741700866,space,0.32191708200844005,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,14,4,2,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.3095194580091629,None,0,0,0,2,2,4,14,2,42.05024450000201,,42.05024450000201,space,0.3095194580091629,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,15,0,3,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,space,0.2997388329968089,None,0,0,0,2,3,0,15,1,42.6187640420103,,42.6187640420103,space,0.2997388329968089,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,16,1,3,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.2860005410038866,None,0,0,0,2,3,1,16,2,43.19519479200244,,43.19519479200244,space,0.2860005410038866,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,17,2,3,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.607696916005807,None,0,0,0,2,3,2,17,4,43.62066408401006,,43.62066408401006,space,0.607696916005807,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,18,3,3,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.4271326659945771,None,0,0,0,2,3,3,18,3,44.31011183401279,,44.31011183401279,space,0.4271326659945771,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,19,4,3,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.33415954100200906,None,0,0,0,2,3,4,19,0,44.92577837500721,,44.92577837500721,space,0.33415954100200906,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,20,0,4,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,space,0.30907416599802673,None,0,0,0,2,4,0,20,1,45.513541874999646,,45.513541874999646,space,0.30907416599802673,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,21,1,4,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.30369783300557174,None,0,0,0,2,4,1,21,2,46.09066695900401,,46.09066695900401,space,0.30369783300557174,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,22,2,4,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.3424245410133153,None,0,0,0,2,4,2,22,4,46.542079959006514,,46.542079959006514,space,0.3424245410133153,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,23,3,4,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.2848569990019314,None,0,0,0,2,4,3,23,0,47.06694666700787,,47.06694666700787,space,0.2848569990019314,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,24,4,4,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.3710969579988159,None,0,0,0,2,4,4,24,3,47.42779483400227,,47.42779483400227,space,0.3710969579988159,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,0,0,0,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.3338155410019681,None,0,1,1,4,0,0,0,2,48.06962970900349,,48.06962970900349,space,0.3338155410019681,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,1,1,0,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.297977706999518,None,0,1,1,4,0,1,1,0,48.60101195900643,,48.60101195900643,space,0.297977706999518,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,2,2,0,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.342459958003019,None,0,1,1,4,0,2,2,4,49.034760792012094,,49.034760792012094,space,0.342459958003019,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,3,3,0,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.4122292079991894,None,0,1,1,4,0,3,3,3,49.456572000010055,,49.456572000010055,space,0.4122292079991894,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,4,4,0,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,space,0.37328962500032503,None,0,1,1,4,0,4,4,1,50.11370012500265,,50.11370012500265,space,0.37328962500032503,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
0.55,-0.35,0.0,-0.35,-0.55,-0.35,0.55,0.0,-0.55,0.0,0.0,0.0,5,0,1,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.28010066600108985,None,0,1,1,4,1,0,5,2,50.75385608400393,,50.75385608400393,space,0.28010066600108985,None,,001,2025-06-27_09h55.56.865,pilot_study,,2025.1.1,2025-06-27 09h56.07.126110 -0400,
