pos1_x,pos1_y,pos2_x,pos2_y,pos3_x,pos3_y,pos4_x,pos4_y,pos5_x,pos5_y,pos6_x,pos6_y,thisN,thisTrialN,thisRepN,img_query,img_query_w,img_query_h,img_query_disp_w,img_query_disp_h,sam_1,sam_1_w,sam_1_h,sam_1_disp_w,sam_1_disp_h,sam_2,sam_2_w,sam_2_h,sam_2_disp_w,sam_2_disp_h,sam_3,sam_3_w,sam_3_h,sam_3_disp_w,sam_3_disp_h,sam_4,sam_4_w,sam_4_h,sam_4_disp_w,sam_4_disp_h,sam_5,sam_5_w,sam_5_h,sam_5_disp_w,sam_5_disp_h,img_targ,targ_w,targ_h,targ_disp_w,targ_disp_h,key_next_1.keys,key_next_1.rt,key_next_1.duration,position_loop.thisRepN,position_loop.thisTrialN,position_loop.thisN,position_loop.thisIndex,medTrial.thisRepN,medTrial.thisTrialN,medTrial.thisN,medTrial.thisIndex,thisRow.t,notes,key_next_1.started,medTrial.key_next_1.keys,medTrial.key_next_1.rt,medTrial.key_next_1.duration,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-06-27_10h03.09.061,pilot_study,,2025.1.1,2025-06-27 10h03.11.956265 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,0,0,0,resources/images/medium/med_Q4.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S1_4.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S2_4.jpg,350,234,0.35,0.234,resources/images/medium/med_S3_4.jpg,350,341,0.35,0.341,resources/images/medium/med_S4_4.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S5_4.jpg,350,208,0.35,0.208,resources/images/medium/med_T4.jpg,768,1024,0.2625,0.35,space,15.881938791004359,None,0,0,0,2,0,0,0,3,1.485623000000487,,1.485623000000487,space,15.881938791004359,None,,001,2025-06-27_10h03.09.061,pilot_study,,2025.1.1,2025-06-27 10h03.11.956265 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,1,1,0,resources/images/medium/med_Q1.jpg,4032,3024,0.35,0.2625,resources/images/medium/med_S1_1.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S2_1.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S3_1.jpg,350,233,0.35,0.233,resources/images/medium/med_S4_1.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S5_1.jpg,768,1040,0.258461538,0.35,resources/images/medium/med_T1.jpg,1024,768,0.35,0.2625,space,3.5369422500079963,None,0,0,0,2,0,1,1,0,17.62051516700012,,17.62051516700012,space,3.5369422500079963,None,,001,2025-06-27_10h03.09.061,pilot_study,,2025.1.1,2025-06-27 10h03.11.956265 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,2,2,0,resources/images/medium/med_Q5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S1_5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S2_5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S3_5.jpg,3264,1840,0.35,0.197303922,resources/images/medium/med_S4_5.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S5_5.jpg,350,233,0.35,0.233,resources/images/medium/med_T5.jpg,768,1024,0.2625,0.35,space,3.5865142080001533,None,0,0,0,2,0,2,2,4,21.34261033400253,,21.34261033400253,space,3.5865142080001533,None,,001,2025-06-27_10h03.09.061,pilot_study,,2025.1.1,2025-06-27 10h03.11.956265 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,3,3,0,resources/images/medium/med_Q2.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S1_2.jpg,4032,3024,0.35,0.2625,resources/images/medium/med_S2_2.jpg,250,233,0.35,0.3262,resources/images/medium/med_S3_2.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S4_2.jpg,350,233,0.35,0.233,resources/images/medium/med_S5_2.jpg,350,233,0.35,0.233,resources/images/medium/med_T2.jpg,4032,2268,0.35,0.196875,space,0.4298497080017114,None,0,0,0,2,0,3,3,1,25.207469334010966,,25.207469334010966,space,0.4298497080017114,None,,001,2025-06-27_10h03.09.061,pilot_study,,2025.1.1,2025-06-27 10h03.11.956265 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,4,4,0,resources/images/medium/med_Q3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S1_3.jpg,4160,2340,0.35,0.196875,resources/images/medium/med_S2_3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S3_3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S4_3.jpg,350,197,0.35,0.197,resources/images/medium/med_S5_3.jpg,2592,4608,0.196875,0.35,resources/images/medium/med_T3.jpg,1024,768,0.35,0.2625,space,0.4185245830012718,None,0,0,0,2,0,4,4,2,25.974730500005535,,25.974730500005535,space,0.4185245830012718,None,,001,2025-06-27_10h03.09.061,pilot_study,,2025.1.1,2025-06-27 10h03.11.956265 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,5,0,1,resources/images/medium/med_Q2.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S1_2.jpg,4032,3024,0.35,0.2625,resources/images/medium/med_S2_2.jpg,250,233,0.35,0.3262,resources/images/medium/med_S3_2.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S4_2.jpg,350,233,0.35,0.233,resources/images/medium/med_S5_2.jpg,350,233,0.35,0.233,resources/images/medium/med_T2.jpg,4032,2268,0.35,0.196875,space,0.37189154099905863,None,0,0,0,2,1,0,5,1,26.679518792007002,,26.679518792007002,space,0.37189154099905863,None,,001,2025-06-27_10h03.09.061,pilot_study,,2025.1.1,2025-06-27 10h03.11.956265 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,6,1,1,resources/images/medium/med_Q5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S1_5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S2_5.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S3_5.jpg,3264,1840,0.35,0.197303922,resources/images/medium/med_S4_5.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S5_5.jpg,350,233,0.35,0.233,resources/images/medium/med_T5.jpg,768,1024,0.2625,0.35,space,0.2794619159976719,None,0,0,0,2,1,1,6,4,27.195604417007416,,27.195604417007416,space,0.2794619159976719,None,,001,2025-06-27_10h03.09.061,pilot_study,,2025.1.1,2025-06-27 10h03.11.956265 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,7,2,1,resources/images/medium/med_Q4.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S1_4.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S2_4.jpg,350,234,0.35,0.234,resources/images/medium/med_S3_4.jpg,350,341,0.35,0.341,resources/images/medium/med_S4_4.jpg,768,1024,0.2625,0.35,resources/images/medium/med_S5_4.jpg,350,208,0.35,0.208,resources/images/medium/med_T4.jpg,768,1024,0.2625,0.35,space,0.21873416600283235,None,0,0,0,2,1,2,7,3,27.556241709011374,,27.556241709011374,space,0.21873416600283235,None,,001,2025-06-27_10h03.09.061,pilot_study,,2025.1.1,2025-06-27 10h03.11.956265 -0400,
0.55,0.0,0.0,-0.35,0.55,-0.35,-0.55,0.0,0.0,0.0,-0.55,-0.35,8,3,1,resources/images/medium/med_Q3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S1_3.jpg,4160,2340,0.35,0.196875,resources/images/medium/med_S2_3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S3_3.jpg,1024,768,0.35,0.2625,resources/images/medium/med_S4_3.jpg,350,197,0.35,0.197,resources/images/medium/med_S5_3.jpg,2592,4608,0.196875,0.35,resources/images/medium/med_T3.jpg,1024,768,0.35,0.2625,space,0.5175830820080591,None,0,0,0,2,1,3,8,2,28.048134750002646,,28.048134750002646,space,0.5175830820080591,None,,001,2025-06-27_10h03.09.061,pilot_study,,2025.1.1,2025-06-27 10h03.11.956265 -0400,
